idx,title,author,date,year,url,path,chars,paragraphs,images,sections,read,like,share,favorite,comment,raw_score,global_pct,year_pct,early_bonus,weighted_score,split,article_type,hook_type
732,出来卖，不要立牌坊,半佛仙人,2022-03-02 18:17,2022,https://mp.weixin.qq.com/s/pptUJ4c1RHgiUqTG4TSMYg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220302_出来卖，不要立牌坊/出来卖，不要立牌坊.md,2966,101,5,6,100000,2467,25,646,18,7.591298971892183,0.4331983805668016,0.7467105263157895,0.025,0.5246077935222673,train,热点观点杂谈,对象加判断
1177,爱你的人会在床头放一瓶农夫山泉,苍羊  半佛,2024-01-21 19:13,2024,https://mp.weixin.qq.com/s/8R7ZZQCryse1SNFOKTnAew,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240121_爱你的人会在床头放一瓶农夫山泉/爱你的人会在床头放一瓶农夫山泉.md,1703,81,5,1,100000,671,1782,157,114,8.272111262039513,0.7093117408906883,0.3825503355704698,0.0,0.524014074939543,train,热点观点杂谈,直给判断
598,赌场已死，赌博永生,苍羊  半佛仙人,2021-10-11 20:54,2021,https://mp.weixin.qq.com/s/XWR75Kr6FqvnxyHicOMe6w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211011_赌场已死，赌博永生/赌场已死，赌博永生.md,10817,322,3,9,100000,1802,17,774,24,7.452652252175696,0.3659919028340081,0.7790697674418605,0.05,0.5239699651633557,train,热点观点杂谈,对象加判断
1001,学会目光短浅，小心延迟满足,半佛仙人,2023-02-01 21:15,2023,https://mp.weixin.qq.com/s/1UcNy4a3GCoCrR9GMxvS7Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230201_学会目光短浅，小心延迟满足/学会目光短浅，小心延迟满足.md,2191,57,3,1,100000,2440,48,631,100,7.828168220104726,0.5433198380566802,0.6417112299465241,0.0,0.5234248414124575,train,热点观点杂谈,对象加判断
796,宜家还能撑多久？,苍羊  半佛,2022-05-15 17:33,2022,https://mp.weixin.qq.com/s/0fTtPAzUE37pdsIEES_Yjw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220515_宜家还能撑多久？/宜家还能撑多久？.md,8386,268,3,12,100000,1866,31,593,31,7.590958151383694,0.43157894736842106,0.743421052631579,0.025,0.5225657894736843,train,热点观点杂谈,反常识提问
1471,新iPhone丑？苹果笑抽,半佛仙人,2025-09-10 18:01,2025,https://mp.weixin.qq.com/s/at6YLzjNpof5tqMCZqJtig,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250910_新iPhone丑？苹果笑抽/新iPhone丑？苹果笑抽.md,1214,50,4,1,100000,1035,1370,195,62,8.306100140560144,0.725506072874494,0.35135135135135137,0.0,0.5220013130539447,train,热点观点杂谈,反常识提问
591,清华转学成电，是真正的聪明人,半佛仙人,2021-10-02 19:01,2021,https://mp.weixin.qq.com/s/CaamYSv7BybEbOuG3mD8Ow,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211002_清华转学成电，是真正的聪明人/清华转学成电，是真正的聪明人.md,2051,57,3,1,100000,2706,9,967,37,7.450475275088144,0.3643724696356275,0.7751937984496124,0.05,0.5217226877569595,train,热点观点杂谈,对象加判断
1064,都在骂网暴，为什么网暴一直没有停过,半佛仙人,2023-06-04 17:59,2023,https://mp.weixin.qq.com/s/rCcGaUlEfWN6Lic8QC2yDg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230604_都在骂网暴，为什么网暴一直没有停过/都在骂网暴，为什么网暴一直没有停过.md,2117,59,3,1,100000,1530,59,460,612,7.820790703288502,0.5425101214574899,0.6363636363636364,0.0,0.5211078395288922,train,热点观点杂谈,追问机制
687,速冻食品的冰火大战,小灵 半佛,2022-01-14 16:05,2022,https://mp.weixin.qq.com/s/1bo5l-R8RR2_STMlcR9a5A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220114_速冻食品的冰火大战/速冻食品的冰火大战.md,14140,402,21,13,100000,1914,28,762,25,7.587350225651905,0.4307692307692308,0.7401315789473685,0.025,0.5209691295546559,train,热点观点杂谈,直给判断
1298,出国旅游，我会带个仿真摄像头,苍羊  半佛,2024-11-06 12:32,2024,https://mp.weixin.qq.com/s/m1KZzg1eOq82--x8goeIrg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20241106_出国旅游，我会带个仿真摄像头/出国旅游，我会带个仿真摄像头.md,1303,61,7,3,100000,992,1228,167,83,8.267136344007373,0.7076923076923077,0.37583892617449666,0.0,0.5207743933918431,train,热点观点杂谈,对象加判断
1651,春秋航空，看到这个要做噩梦,苍羊  半佛,2026-06-30 12:12,2026,https://mp.weixin.qq.com/s/M5KtVC6xyhGAEl1sTb5M3A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260630_春秋航空，看到这个要做噩梦/春秋航空，看到这个要做噩梦.md,1712,63,6,4,100000,994,1595,396,28,8.36578546108221,0.7433198380566801,0.3181818181818182,0.0,0.5201895472948105,train,热点观点杂谈,对象加判断
560,今天真正的重点，和算法有关。,半佛仙人,2021-08-27 22:55,2021,https://mp.weixin.qq.com/s/jnRTORwN8pkg8ONNI4ub4Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210827_今天真正的重点，和算法有关。/今天真正的重点，和算法有关。.md,3138,84,4,1,100000,3015,6,1961,29,7.447158465363509,0.36356275303643726,0.7713178294573644,0.05,0.5199207544801181,train,热点观点杂谈,对象加判断
1423,还是抖音电商会玩儿,半佛仙人,2025-06-19 17:01,2025,https://mp.weixin.qq.com/s/l-xaLAao4Eq576XbyRhbvQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250619_还是抖音电商会玩儿/还是抖音电商会玩儿.md,3463,157,17,6,100000,1927,1043,238,6,8.303232586271266,0.7238866396761133,0.34684684684684686,0.0,0.5195340482182588,train,商业公司拆解,直给判断
1103,小红书给我看笑了,半佛仙人,2023-08-07 17:03,2023,https://mp.weixin.qq.com/s/KhvxBbB99mW1vBq7lKUWOQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230807_小红书给我看笑了/小红书给我看笑了.md,3943,125,10,4,100000,1639,61,430,373,7.814747488069016,0.5408906882591094,0.6310160427807486,0.0,0.5183454935157722,train,热点观点杂谈,情绪夸张判断
856,魅族，人生长恨水长东,苍羊  半佛,2022-07-20 18:09,2022,https://mp.weixin.qq.com/s/9EX8eRhuD0yxOVSRJYZMBg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220720_魅族，人生长恨水长东/魅族，人生长恨水长东.md,17625,629,3,24,100000,1707,31,498,51,7.575553777513364,0.42753036437246966,0.7368421052631579,0.025,0.5180364372469636,train,热点观点杂谈,对象加判断
844,提肛的奥义，在于指检,半佛仙人,2022-07-07 16:34,2022,https://mp.weixin.qq.com/s/jGF2DHPN48Yp2qjsLNolVg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220707_提肛的奥义，在于指检/提肛的奥义，在于指检.md,2540,81,3,1,100000,1428,50,348,24,7.575117348849282,0.42672064777327934,0.7335526315789473,0.025,0.5164397773279352,train,热点观点杂谈,对象加判断
1178,不管你爱与不爱，都逃不过预制菜,半佛仙人,2024-01-22 18:41,2024,https://mp.weixin.qq.com/s/FU63gVx_7FS8xyzOXLykvg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240122_不管你爱与不爱，都逃不过预制菜/不管你爱与不爱，都逃不过预制菜.md,2385,70,5,6,90000,707,1504,198,227,8.26319745276597,0.7036437246963563,0.3691275167785235,0.0,0.5161986794554791,train,消费品牌观察,对象加判断
983,明明没事干，为啥还加班？,小灵  半佛,2023-01-03 20:10,2023,https://mp.weixin.qq.com/s/l3t2PRpcI9CgZlhK1GP7wQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230103_明明没事干，为啥还加班？/明明没事干，为啥还加班？.md,1443,39,3,1,100000,1867,80,475,41,7.814720872424699,0.540080971659919,0.6256684491978609,0.0,0.5160284916322068,train,热点观点杂谈,反常识提问
495,衡水中学是最牛X的商业公司,半佛仙人,2021-06-13 18:34,2021,https://mp.weixin.qq.com/s/OFdMrFdVsovB92Eg9cZ0-g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210613_衡水中学是最牛X的商业公司/衡水中学是最牛X的商业公司.md,3866,111,3,1,100000,2099,10,1276,33,7.432969298683615,0.35870445344129553,0.7674418604651163,0.05,0.5158921005555033,train,热点观点杂谈,直给判断
1345,闲鱼凭什么上桌？,半佛仙人,2025-02-05 17:00,2025,https://mp.weixin.qq.com/s/stJQEhfFedVtniZQlqiu8g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250205_闲鱼凭什么上桌？/闲鱼凭什么上桌？.md,3192,67,6,7,100000,715,2611,194,12,8.295462750790774,0.719838056680162,0.34234234234234234,0.0,0.5157307509939089,train,热点观点杂谈,反常识提问
1576,《星河入梦》公开跟AI宣战？,半佛仙人,2026-02-18 16:25,2026,https://mp.weixin.qq.com/s/BIKhL-nfmAVK5TXRvPnCAA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260218_《星河入梦》公开跟AI宣战？/《星河入梦》公开跟AI宣战？.md,2228,65,5,4,100000,1103,1424,460,15,8.348652233018681,0.7408906882591093,0.3090909090909091,0.0,0.5156716967243283,train,科技产业观察,反常识提问
1469,求求小米，快做婴儿车吧,红袖  半佛,2025-09-07 12:14,2025,https://mp.weixin.qq.com/s/1Jkyq4WP7cFy_nTNAxpMvQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250907_求求小米，快做婴儿车吧/求求小米，快做婴儿车吧.md,1912,68,4,3,100000,1028,1468,197,34,8.293291496867987,0.7190283400809716,0.33783783783783783,0.0,0.5137088302877777,train,商业公司拆解,对象加判断
574,黑客消失在互联网时代,青蒜  半佛仙人,2021-09-12 19:38,2021,https://mp.weixin.qq.com/s/pmRdIG3GaZr-i8e8h2Sasg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210912_黑客消失在互联网时代/黑客消失在互联网时代.md,9199,205,10,10,100000,2222,10,1011,39,7.43206681710316,0.357085020242915,0.7635658914728682,0.05,0.5136448231491072,train,热点观点杂谈,直给判断
881,海底捞专治精神内耗,绿牙齿  半佛,2022-08-17 17:16,2022,https://mp.weixin.qq.com/s/bu_a3FSvm--Z4nOwbKQTZQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220817_海底捞专治精神内耗/海底捞专治精神内耗.md,2132,104,4,3,100000,2224,25,527,31,7.571126019388149,0.4234817813765182,0.7302631578947368,0.025,0.5135070850202429,train,热点观点杂谈,直给判断
1086,大窑汽水，走了啤酒的后门,绿牙齿  半佛,2023-07-10 19:42,2023,https://mp.weixin.qq.com/s/v5cDYw426vL9WfA8ZWfD0g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230710_大窑汽水，走了啤酒的后门/大窑汽水，走了啤酒的后门.md,2618,92,11,5,100000,1172,91,355,366,7.809565684635641,0.5384615384615384,0.6203208556149733,0.0,0.5132661456190868,train,热点观点杂谈,对象加判断
800,奢侈品最有用的地方在于没用,小灵  半佛,2022-05-19 19:42,2022,https://mp.weixin.qq.com/s/_Mb52AEP-z9BM0PVjkbKeg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220519_奢侈品最有用的地方在于没用/奢侈品最有用的地方在于没用.md,3726,94,7,6,100000,1596,37,446,33,7.569468375399595,0.42267206477732794,0.7269736842105263,0.025,0.5119104251012147,train,热点观点杂谈,直给判断
1517,开酒店不想找刺激，还得锦江GPP,半佛仙人,2025-11-21 19:19,2025,https://mp.weixin.qq.com/s/NiDI095AAUynY2IZgvK-Fw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251121_开酒店不想找刺激，还得锦江GPP/开酒店不想找刺激，还得锦江GPP.md,4588,186,4,8,100000,983,1240,536,11,8.286197225226582,0.7182186234817813,0.3333333333333333,0.0,0.5116869095816464,train,消费品牌观察,对象加判断
572,是时候研究进厂问题了,半佛仙人,2021-09-10 17:11,2021,https://mp.weixin.qq.com/s/50Tjaqao_ipKp2WXZxROvA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210910_是时候研究进厂问题了/是时候研究进厂问题了.md,4036,119,5,4,100000,1755,15,715,35,7.426917000449662,0.35465587044534413,0.7596899224806202,0.05,0.5109522016131564,train,热点观点杂谈,直给判断
1242,DNF手游被骂这么惨，为啥还这么赚钱？,青蒜  半佛,2024-06-30 17:01,2024,https://mp.weixin.qq.com/s/PVDoW0KJPI7qHI0JuWAhWA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240630_DNF手游被骂这么惨，为啥还这么赚钱？/DNF手游被骂这么惨，为啥还这么赚钱？.md,2071,75,4,5,97000,768,1555,182,76,8.255746853286578,0.6979757085020243,0.3624161073825503,0.0,0.510732277260006,train,热点观点杂谈,反常识提问
1133,社畜逃不出巴比馒头的掌心,苍羊  半佛,2023-10-05 19:07,2023,https://mp.weixin.qq.com/s/tQWnoUoWT9hHMPcxSTVKSw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20231005_社畜逃不出巴比馒头的掌心/社畜逃不出巴比馒头的掌心.md,2008,106,19,5,100000,766,203,201,140,7.797943875783978,0.5368421052631579,0.6149732620320856,0.0,0.5105037996059668,train,社会心理吐槽,直给判断
751,墓志铭的骚，刺穿阴阳的刀,白团  半佛,2022-03-23 19:07,2022,https://mp.weixin.qq.com/s/KkBglieWZAdeY4Ne_V8yJw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220323_墓志铭的骚，刺穿阴阳的刀/墓志铭的骚，刺穿阴阳的刀.md,7217,224,3,7,100000,1550,35,488,42,7.569367192862408,0.42186234817813767,0.7236842105263158,0.025,0.5103137651821863,train,热点观点杂谈,对象加判断
1465,外卖战火越猛，阿里笑的越疯,半佛仙人,2025-08-29 19:49,2025,https://mp.weixin.qq.com/s/pIzkhwulmyQ72RWthXifrQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250829_外卖战火越猛，阿里笑的越疯/外卖战火越猛，阿里笑的越疯.md,1597,64,11,3,100000,893,1745,204,23,8.285928230046585,0.7174089068825911,0.32882882882882886,0.0,0.5096649888755153,train,商业公司拆解,情绪夸张判断
722,你听说过正义算命吗？,半佛仙人,2022-02-20 19:54,2022,https://mp.weixin.qq.com/s/oGYONahOvob6zePHSCfpsQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220220_你听说过正义算命吗？/你听说过正义算命吗？.md,2783,85,3,1,100000,2106,23,632,40,7.568021619309747,0.42105263157894735,0.7203947368421053,0.025,0.5087171052631579,train,热点观点杂谈,反常识提问
506,中东千年，棋局未变,青蒜  半佛仙人,2021-06-28 20:21,2021,https://mp.weixin.qq.com/s/PYrvOBqskIeDwhDDuq5FDg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210628_中东千年，棋局未变/中东千年，棋局未变.md,15862,341,4,20,100000,1669,17,888,14,7.421677312155323,0.3522267206477733,0.7558139534883721,0.05,0.5082595800772055,train,热点观点杂谈,对象加判断
1290,广西老表，人间真好,红袖  半佛,2024-10-17 16:11,2024,https://mp.weixin.qq.com/s/cX8AmJtkSvBeMSYMF05mKw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20241017_广西老表，人间真好/广西老表，人间真好.md,3415,81,10,6,94000,973,1260,236,48,8.254536183743609,0.697165991902834,0.35570469798657717,0.0,0.5079379398418608,train,热点观点杂谈,对象加判断
1468,郁美净儿童霜，盘皮包的神,红袖  半佛,2025-09-04 12:11,2025,https://mp.weixin.qq.com/s/uO6klarWsqBELk9UomK-hQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250904_郁美净儿童霜，盘皮包的神/郁美净儿童霜，盘皮包的神.md,1965,69,7,4,100000,833,1579,201,55,8.284475149093899,0.7165991902834008,0.32432432432432434,0.0,0.507643068169384,train,热点观点杂谈,对象加判断
1595,华为把鸿蒙塞进千元机，疯了？,半佛仙人,2026-03-23 18:59,2026,https://mp.weixin.qq.com/s/SmLVehNa4e4yAbYAAU5igw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260323_华为把鸿蒙塞进千元机，疯了？/华为把鸿蒙塞进千元机，疯了？.md,3096,105,8,5,100000,1186,1171,459,17,8.32358149075186,0.7319838056680162,0.3,0.0,0.507591093117409,train,商业公司拆解,反常识提问
699,茶叶狂卷，立顿上天,半佛仙人,2022-01-26 13:08,2022,https://mp.weixin.qq.com/s/qRTaXOi5AXqApT7HWOmi9Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220126_茶叶狂卷，立顿上天/茶叶狂卷，立顿上天.md,9939,367,3,13,100000,1807,26,593,44,7.5575018208859746,0.41862348178137654,0.7171052631578947,0.025,0.5062297570850203,train,热点观点杂谈,对象加判断
1538,影石让谁睡不着觉？,半佛仙人,2025-12-27 17:00,2025,https://mp.weixin.qq.com/s/WiAI1AGg92CNy6Jqgmkzgg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251227_影石让谁睡不着觉？/影石让谁睡不着觉？.md,2595,83,4,5,100000,985,1185,439,20,8.283430490839558,0.7157894736842105,0.31981981981981983,0.0,0.5056211474632527,train,热点观点杂谈,反常识提问
668,人类恨罐头，人类爱罐头,苍羊 半佛,2021-12-23 21:36,2021,https://mp.weixin.qq.com/s/Ypnkt0o1T1Uvrg9CY7lepQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211223_人类恨罐头，人类爱罐头/人类恨罐头，人类爱罐头.md,13290,398,3,14,100000,1735,17,555,28,7.417396696925577,0.34898785425101214,0.751937984496124,0.05,0.5051216144117001,train,热点观点杂谈,对象加判断
728,盗墓的千年战争,红袖  半佛,2022-02-26 18:42,2022,https://mp.weixin.qq.com/s/WgqCZKsBZLxmxPt8jAliyw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220226_盗墓的千年战争/盗墓的千年战争.md,30820,972,3,15,100000,1762,30,553,27,7.555043953626323,0.4178137651821862,0.7138157894736842,0.025,0.5046330971659919,train,热点观点杂谈,直给判断
1116,高价抢华为手机，是傻吗？,半佛仙人,2023-09-01 12:40,2023,https://mp.weixin.qq.com/s/NJfKgAf9QkJOLXkXjPANzA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230901_高价抢华为手机，是傻吗？/高价抢华为手机，是傻吗？.md,3929,133,4,7,100000,1850,37,481,1041,7.785033553317777,0.5287449392712551,0.6096256684491979,0.0,0.5041787005564096,train,商业公司拆解,反常识提问
899,渡劫后的国产奶粉，开始修仙,半佛仙人,2022-09-04 19:30,2022,https://mp.weixin.qq.com/s/OGv4-uzOjDGI21TBHnrVGg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220904_渡劫后的国产奶粉，开始修仙/渡劫后的国产奶粉，开始修仙.md,6827,154,3,6,100000,1684,32,443,35,7.549792916951344,0.4161943319838057,0.7105263157894737,0.025,0.5025910931174089,train,热点观点杂谈,对象加判断
429,聪明的老板执着于装傻,半佛仙人,2021-04-04 18:23,2021,https://mp.weixin.qq.com/s/GX--AollKCVGNh5GPIiF4Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210404_聪明的老板执着于装傻/聪明的老板执着于装傻.md,2921,90,3,1,100000,1834,14,871,20,7.4145449673968695,0.3465587044534413,0.748062015503876,0.05,0.5024289928757494,train,社会心理吐槽,直给判断
1044,越聪明的公关，死的越早,半佛仙人,2023-04-23 18:22,2023,https://mp.weixin.qq.com/s/JdAJ6gEy2JHGZK4i2HmHew,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230423_越聪明的公关，死的越早/越聪明的公关，死的越早.md,2439,60,3,5,100000,1870,49,556,181,7.7835471039942075,0.5279352226720648,0.6042780748663101,0.0,0.5018616986728442,train,热点观点杂谈,对象加判断
446,相声百年如一梦,红袖  半佛仙人,2021-04-21 20:15,2021,https://mp.weixin.qq.com/s/YeNv43aU0OFwHxdrLDF6bw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210421_相声百年如一梦/相声百年如一梦.md,9180,252,4,12,100000,1610,14,965,31,7.413295737353115,0.345748987854251,0.7441860465116279,0.05,0.5006270595989079,train,热点观点杂谈,直给判断
828,除了吃，粪便可以怎么使,苍羊  半佛,2022-06-19 17:54,2022,https://mp.weixin.qq.com/s/0ccRNy6ByIN3E8LD6-Sh-w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220619_除了吃，粪便可以怎么使/除了吃，粪便可以怎么使.md,11281,419,25,18,100000,1926,27,497,31,7.547855260211923,0.4137651821862348,0.7072368421052632,0.025,0.5001037449392712,train,热点观点杂谈,对象加判断
1121,下雨天点外卖怪消费者？有病吗？,半佛仙人,2023-09-08 15:22,2023,https://mp.weixin.qq.com/s/BCj3swRuiFI4AOx3yxpo2w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230908_下雨天点外卖怪消费者？有病吗？/下雨天点外卖怪消费者？有病吗？.md,2004,59,4,4,100000,2671,30,668,229,7.7831522189664835,0.5271255060728745,0.5989304812834224,0.0,0.4995446967892788,train,消费品牌观察,反常识提问
1638,京东618，赛博飞升,半佛仙人,2026-06-03 19:47,2026,https://mp.weixin.qq.com/s/-8HEm8et3nCAHM_txn_CNQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260603_京东618，赛博飞升/京东618，赛博飞升.md,4215,116,8,5,100000,1065,1096,576,16,8.299973072825955,0.7230769230769231,0.2909090909090909,0.0,0.49951048951048954,train,商业公司拆解,对象加判断
1183,Lululemon的男装，需要灰裤子拯救,苍羊  半佛,2024-01-31 18:25,2024,https://mp.weixin.qq.com/s/prk0KgFOzWYQgwH93x-DRA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240131_Lululemon的男装，需要灰裤子拯救/Lululemon的男装，需要灰裤子拯救.md,2054,94,4,5,100000,512,2166,138,87,8.227185358435843,0.6850202429149798,0.348993288590604,0.0,0.49890878460995025,train,热点观点杂谈,情绪夸张判断
705,国产羽绒服的问题在于不够贵,绿牙齿  半佛,2022-02-02 16:31,2022,https://mp.weixin.qq.com/s/AviTj98sFhLRaQvdrQH5bQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220202_国产羽绒服的问题在于不够贵/国产羽绒服的问题在于不够贵.md,11688,425,6,12,100000,1887,23,657,42,7.546839705902638,0.41295546558704455,0.7039473684210527,0.025,0.498507085020243,train,消费品牌观察,直给判断
614,老实人有需求，怎么找兼职？,半佛仙人,2021-10-27 18:52,2021,https://mp.weixin.qq.com/s/4X1Z6LlviJHxABOySGYjAw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211027_老实人有需求，怎么找兼职？/老实人有需求，怎么找兼职？.md,3027,70,5,5,100000,2541,11,688,18,7.411676764166118,0.3441295546558704,0.7403100775193798,0.05,0.4983797821925117,train,热点观点杂谈,反常识提问
509,人不想装X，但基因不同意,半佛仙人,2021-07-02 17:17,2021,https://mp.weixin.qq.com/s/nDnQOCamCgyHew2MxcgNxQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210702_人不想装X，但基因不同意/人不想装X，但基因不同意.md,4849,131,3,8,100000,1465,17,705,35,7.409831043479901,0.3425101214574899,0.7364341085271318,0.05,0.49613250478611554,train,热点观点杂谈,对象加判断
966,无印良品，杂货铺仙人,橙子 半佛,2022-11-28 17:59,2022,https://mp.weixin.qq.com/s/OVu8YbDQ1MyQcFvgPUm2yg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20221128_无印良品，杂货铺仙人/无印良品，杂货铺仙人.md,8174,216,4,8,100000,1429,40,359,36,7.543434158988872,0.4105263157894737,0.7006578947368421,0.025,0.4960197368421053,train,热点观点杂谈,对象加判断
1562,科技企业的当务之急是研究抖音,半佛仙人,2026-01-29 17:00,2026,https://mp.weixin.qq.com/s/ym341_W_ST0ZH2tk6LS4Pg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260129_科技企业的当务之急是研究抖音/科技企业的当务之急是研究抖音.md,4446,109,14,4,100000,943,1387,427,16,8.298536726286132,0.7222672064777328,0.2818181818181818,0.0,0.4958833271991167,train,商业公司拆解,直给判断
1530,TCL把AI卷出原形,半佛仙人,2025-12-16 17:01,2025,https://mp.weixin.qq.com/s/ZGuH3zEvOEzeeUDKFD_cWw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251216_TCL把AI卷出原形/TCL把AI卷出原形.md,3191,93,11,4,100000,891,1161,553,14,8.259487408949886,0.7004048582995951,0.3153153153153153,0.0,0.4955830324251377,train,科技产业观察,直给判断
991,维达纸业，赌徒的梦幻,绿牙齿  半佛,2023-01-17 17:12,2023,https://mp.weixin.qq.com/s/9jxkhfoj5tSItLLtTMdeUQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230117_维达纸业，赌徒的梦幻/维达纸业，赌徒的梦幻.md,6505,258,3,8,100000,1540,81,417,58,7.773678948815934,0.5230769230769231,0.5935828877005348,0.0,0.4954463183874949,train,热点观点杂谈,对象加判断
1250,《默杀》过于刻意，但不是电影的问题,青蒜  半佛,2024-07-15 19:32,2024,https://mp.weixin.qq.com/s/RL_yuU_nSdt9mo9FuPw_2Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240715_《默杀》过于刻意，但不是电影的问题/《默杀》过于刻意，但不是电影的问题.md,2511,73,5,5,100000,754,1707,167,26,8.224164684862009,0.682591093117409,0.3422818791946309,0.0,0.49522375893269577,train,文娱产品拆解,对象加判断
935,快递出海，唯快不破,半佛仙人,2022-10-15 17:03,2022,https://mp.weixin.qq.com/s/3AHN22-AZW0Y17C37dcL8w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20221015_快递出海，唯快不破/快递出海，唯快不破.md,6545,253,4,10,100000,2082,21,1025,14,7.541423949005084,0.4097165991902834,0.6973684210526315,0.025,0.49442307692307697,train,热点观点杂谈,对象加判断
567,卖菜加盟的韭菜经,曹多鱼  半佛仙人,2021-09-04 22:26,2021,https://mp.weixin.qq.com/s/FaQOvhdYUU_IEEANGui3AQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210904_卖菜加盟的韭菜经/卖菜加盟的韭菜经.md,6946,174,3,7,100000,1534,16,753,32,7.409266778615578,0.3408906882591093,0.7325581395348837,0.05,0.49388522737971935,train,热点观点杂谈,直给判断
