split,date,year,account,author,editor,article_type,title,char_count,image_count,url,file,source_path
train,2021-06-02 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,在九中读过书的娃娃，真的很难瘦下来吧...,2479,89,https://mp.weixin.qq.com/s/u6Z5bbMo9QbgjFuEqxl9Dg,20210602_在九中读过书的娃娃，真的很难瘦下来吧.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210602_在九中读过书的娃娃，真的很难瘦下来吧.md
train,2021-06-04 11:30,2021,成都美食,兔子,兔子,单品深挖/资格味道稿,“这就是成都，这天我们在一起”,3466,54,https://mp.weixin.qq.com/s/0hMFPmhNdRm5Ciywk5Zq5g,20210604_“这就是成都，这天我们在一起”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210604_“这就是成都，这天我们在一起”.md
train,2021-06-05 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,去南京吧！嗦当地的鸭血粉丝汤，太资格了！！,3585,174,https://mp.weixin.qq.com/s/k6mUAkK3L-q-q9i_FL4OHA,20210605_去南京吧！嗦当地的鸭血粉丝汤，太资格了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210605_去南京吧！嗦当地的鸭血粉丝汤，太资格了！！.md
train,2021-06-06 11:30,2021,成都美食,1,1,街区地图/城市记忆稿,“yyds！雅安的烧烤和车厘子也太野了叭。”,3032,117,https://mp.weixin.qq.com/s/ovcMvcuXV7UHnCAuslAgMg,20210606_“yyds！雅安的烧烤和车厘子也太野了叭。”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210606_“yyds！雅安的烧烤和车厘子也太野了叭。”.md
train,2021-06-08 11:30,2021,成都美食,Mango,Mango,单品深挖/资格味道稿,常年“霸占”必吃榜的店，我找到了不排队的方法！,3733,131,https://mp.weixin.qq.com/s/481G-sQKOd9ZVSgzZbTL1Q,20210608_常年“霸占”必吃榜的店，我找到了不排队的方法！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210608_常年“霸占”必吃榜的店，我找到了不排队的方法！.md
train,2021-06-09 11:30,2021,成都美食,桃子,桃子,测评指南/清单稿,专门去火锅店吃【刨冰】，成都人咋想的？,3289,132,https://mp.weixin.qq.com/s/hvlrKmYamFWWbFUv57N4mA,20210609_专门去火锅店吃【刨冰】，成都人咋想的？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210609_专门去火锅店吃【刨冰】，成都人咋想的？.md
train,2021-06-10 11:30,2021,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,65岁老爹卖了一辈子的菜，真勒要绝版了...,2464,96,https://mp.weixin.qq.com/s/m8o797gz82LeWMKBIgz3yA,20210610_65岁老爹卖了一辈子的菜，真勒要绝版了.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210610_65岁老爹卖了一辈子的菜，真勒要绝版了.md
train,2021-06-13 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,“这店从第一次惊艳，到现在盘盘惊艳！”,2321,67,https://mp.weixin.qq.com/s/cBvMLjD9RPah0xJx6Fbe6Q,20210613_“这店从第一次惊艳，到现在盘盘惊艳！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210613_“这店从第一次惊艳，到现在盘盘惊艳！”.md
train,2021-06-14 11:30,2021,成都美食,兔子,兔子,街区地图/城市记忆稿,“成都市实验外国语学校，我回来了”,1398,33,https://mp.weixin.qq.com/s/oyYwgyrUwjtnwoI6ipp94w,20210614_“成都市实验外国语学校，我回来了”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210614_“成都市实验外国语学校，我回来了”.md
train,2021-06-15 11:30,2021,成都美食,桃子啊,桃子,人物老店/烟火故事稿,牛羊配、拖肥、唐僧肉…90后的零食，怎么做到全国统一的？？,2947,104,https://mp.weixin.qq.com/s/azrBAfPJ5jyOCg59F_QamQ,20210615_牛羊配、拖肥、唐僧肉…90后的零食，怎么做到全国统一的？？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210615_牛羊配、拖肥、唐僧肉…90后的零食，怎么做到全国统一的？？.md
train,2021-06-16 12:48,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,重新认识一下，这是「新」宜宾,5071,189,https://mp.weixin.qq.com/s/dR39jBD7QICPkrL3IXN5SQ,20210616_重新认识一下，这是「新」宜宾.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210616_重新认识一下，这是「新」宜宾.md
train,2021-06-18 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,小时候的珍珠奶茶太好喝了！！！,3013,66,https://mp.weixin.qq.com/s/4X0qe5GxNq8NvpFr87W_wA,20210618_小时候的珍珠奶茶太好喝了！！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210618_小时候的珍珠奶茶太好喝了！！！.md
train,2021-06-19 11:30,2021,成都美食,Mango,Mango,人物老店/烟火故事稿,这家小河沟火锅兔，全网第一次公布！,2825,66,https://mp.weixin.qq.com/s/G_3aLG0-_S9zyjURoqcqig,20210619_这家小河沟火锅兔，全网第一次公布！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210619_这家小河沟火锅兔，全网第一次公布！.md
train,2021-06-21 11:30,2021,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,这个月，带你男朋友来这里！,2859,100,https://mp.weixin.qq.com/s/ndZzTgHajZaNsEoGy7Z4Mw,20210621_这个月，带你男朋友来这里！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210621_这个月，带你男朋友来这里！.md
train,2021-06-23 11:30,2021,成都美食,桃子啊,桃子,街区地图/城市记忆稿,6月新店快讯丨北京、厦门、汕头爆款网红来了！西南首家,3238,122,https://mp.weixin.qq.com/s/gC63mqv1MK1kV8evWyfu3A,20210623_6月新店快讯丨北京、厦门、汕头爆款网红来了！西南首家.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210623_6月新店快讯丨北京、厦门、汕头爆款网红来了！西南首家.md
train,2021-06-25 11:30,2021,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,救命，这杯茶终于来了，只卖1个月,2033,88,https://mp.weixin.qq.com/s/1dgxYZns6XOxvzoRXBDkOg,20210625_救命，这杯茶终于来了，只卖1个月.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210625_救命，这杯茶终于来了，只卖1个月.md
train,2021-06-26 11:30,2021,成都美食,桃子啊,桃子,人物老店/烟火故事稿,肥肠粉店里卖咖啡，老板咋想喃？！,2164,56,https://mp.weixin.qq.com/s/gPXs-71K-ZCJp2Qcfxu1IA,20210626_肥肠粉店里卖咖啡，老板咋想喃？！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210626_肥肠粉店里卖咖啡，老板咋想喃？！.md
train,2021-07-01 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,二刷简阳，除了qio一哈天府机场，还能干啥？,3415,152,https://mp.weixin.qq.com/s/d8cLWlNFFVte4jBGxdltbg,20210701_二刷简阳，除了qio一哈天府机场，还能干啥？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210701_二刷简阳，除了qio一哈天府机场，还能干啥？.md
train,2021-07-03 11:30,2021,成都美食,编辑部,编辑部,测评指南/清单稿,就这？？小红书爆火的街边云南菜，人均￥20,2073,44,https://mp.weixin.qq.com/s/N8KNihG9eA4Krbu-vrlrCQ,20210703_就这？？小红书爆火的街边云南菜，人均￥20.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210703_就这？？小红书爆火的街边云南菜，人均￥20.md
train,2021-07-05 11:30,2021,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,早饭就吃腰花汤，这个城市太硬核了！,3002,124,https://mp.weixin.qq.com/s/Gs2bYc-MzzcC-ndvxRnNQQ,20210705_早饭就吃腰花汤，这个城市太硬核了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210705_早饭就吃腰花汤，这个城市太硬核了！.md
train,2021-07-06 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,在石室中学，长胖太容易了 ！,4535,198,https://mp.weixin.qq.com/s/lXDe8hzz9ZWhCjL_3VAVGg,20210706_在石室中学，长胖太容易了 ！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210706_在石室中学，长胖太容易了 ！.md
train,2021-07-08 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,川大，你真勒太香咯！,1119,82,https://mp.weixin.qq.com/s/o_durXbNzoNJwldmSreOhg,20210708_川大，你真勒太香咯！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210708_川大，你真勒太香咯！.md
train,2021-07-09 11:30,2021,成都美食,编辑部,编辑部,测评指南/清单稿,就这？！坐高铁去吃的广元剑阁老牌麻辣串，开到成都了！,2091,44,https://mp.weixin.qq.com/s/4e1qVEXSgHFXmgBDZ0BhoQ,20210709_就这？！坐高铁去吃的广元剑阁老牌麻辣串，开到成都了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210709_就这？！坐高铁去吃的广元剑阁老牌麻辣串，开到成都了！.md
train,2021-07-10 11:30,2021,成都美食,桃子,桃子,单品深挖/资格味道稿,『元气森林』求求你，别来抢奶茶店的生意了！,2090,78,https://mp.weixin.qq.com/s/hlFiTvwls--zug0FZ55DUA,20210710_『元气森林』求求你，别来抢奶茶店的生意了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210710_『元气森林』求求你，别来抢奶茶店的生意了！.md
train,2021-07-12 11:30,2021,成都美食,陈月光,陈月光,单品深挖/资格味道稿,“只卖今年夏天，不过上市三天就已经断货了。”,3392,94,https://mp.weixin.qq.com/s/5cAoY-aEOYG8oAHCibA6Ng,20210712_“只卖今年夏天，不过上市三天就已经断货了。”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210712_“只卖今年夏天，不过上市三天就已经断货了。”.md
train,2021-07-13 11:30,2021,成都美食,Mango,Mango,单品深挖/资格味道稿,让30座城市排队的火锅店，又开新店了！！,3146,166,https://mp.weixin.qq.com/s/dEoF2Wf6lbJKEHe6Ls67nA,20210713_让30座城市排队的火锅店，又开新店了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210713_让30座城市排队的火锅店，又开新店了！！.md
train,2021-07-15 11:34,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,砍了20年鱼头的李大哥，终于借钱开店了！,2035,103,https://mp.weixin.qq.com/s/EkmYiKsoqvC2oYviCcivlA,20210715_砍了20年鱼头的李大哥，终于借钱开店了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210715_砍了20年鱼头的李大哥，终于借钱开店了！.md
train,2021-07-16 11:30,2021,成都美食,Mango,Mango,单品深挖/资格味道稿,集渔又开新店了！全场68折我劝你们早点去蹲！,2418,133,https://mp.weixin.qq.com/s/1Ko7S_Pgf2GT_DPMTQczKw,20210716_集渔又开新店了！全场68折我劝你们早点去蹲！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210716_集渔又开新店了！全场68折我劝你们早点去蹲！.md
train,2021-07-21 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,胖哥俩、布拉诺、山葵家...24家大牌餐饮5折吃！ 仅限3天！,3184,131,https://mp.weixin.qq.com/s/nHoXyQmCZqStTB7NsJED_w,20210721_胖哥俩、布拉诺、山葵家...24家大牌餐饮5折吃！ 仅限3天！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210721_胖哥俩、布拉诺、山葵家...24家大牌餐饮5折吃！ 仅限3天！.md
train,2021-07-22 12:40,2021,成都美食,桃子鸭,桃子鸭,测评指南/清单稿,麦当劳限量潮流单品？拿来吧你！,2234,80,https://mp.weixin.qq.com/s/v2v93T8KEtP90wD1VHZCpw,20210722_麦当劳限量潮流单品？拿来吧你！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210722_麦当劳限量潮流单品？拿来吧你！.md
train,2021-07-23 11:30,2021,成都美食,Mango,Mango,测评指南/清单稿,在烤鸭的食用上，成都就没输过！！,3748,166,https://mp.weixin.qq.com/s/f5_QxFNJIdEjm1HiOQrVEA,20210723_在烤鸭的食用上，成都就没输过！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210723_在烤鸭的食用上，成都就没输过！！.md
train,2021-07-27 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,住在李家沱，真的太恼火了！！,2607,116,https://mp.weixin.qq.com/s/AMs0D3u5dYebJUH38qdYjA,20210727_住在李家沱，真的太恼火了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210727_住在李家沱，真的太恼火了！！.md
train,2021-08-02 11:30,2021,成都美食,Mango,Mango,测评指南/清单稿,8月新店｜魔都网红糕点、明星夫妇面包店、盲盒奶茶，扎堆成都！,3168,144,https://mp.weixin.qq.com/s/adjAySEqN-K0ziToUDZ7hA,20210802_8月新店｜魔都网红糕点、明星夫妇面包店、盲盒奶茶，扎堆成都！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210802_8月新店｜魔都网红糕点、明星夫妇面包店、盲盒奶茶，扎堆成都！.md
train,2021-08-03 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,成飞小区，也太牛了！！！,4556,194,https://mp.weixin.qq.com/s/yNPonCANmdLu9bbwhm0LAw,20210803_成飞小区，也太牛了！！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210803_成飞小区，也太牛了！！！.md
train,2021-08-04 11:30,2021,成都美食,兔子&Mango,兔子&Mango,单品深挖/资格味道稿,成都人真的很会逛菜市场！,1470,136,https://mp.weixin.qq.com/s/iSNFyfF1itr722xscZ5m_w,20210804_成都人真的很会逛菜市场！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210804_成都人真的很会逛菜市场！.md
train,2021-08-06 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,说到吃内脏，四川人直呼内行！,5523,241,https://mp.weixin.qq.com/s/pM4kNiuK3aVrdNAEMymNvg,20210806_说到吃内脏，四川人直呼内行！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210806_说到吃内脏，四川人直呼内行！.md
train,2021-08-07 11:30,2021,成都美食,1,1,街区地图/城市记忆稿,救命啊！这店让编辑部破防了！！,1697,63,https://mp.weixin.qq.com/s/wl5kxwqmzoy76e1Y2-G8jQ,20210807_救命啊！这店让编辑部破防了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210807_救命啊！这店让编辑部破防了！！.md
train,2021-08-09 11:30,2021,成都美食,桃子啊,桃子,街区地图/城市记忆稿,二环那个红牌坊下面，藏着鬼饮食一条街,3558,134,https://mp.weixin.qq.com/s/r3qZ5eR-loBd6dVcyLk49A,20210809_二环那个红牌坊下面，藏着鬼饮食一条街.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210809_二环那个红牌坊下面，藏着鬼饮食一条街.md
train,2021-08-10 11:30,2021,成都美食,Mango,Mango,测评指南/清单稿,“我猜，下1杯「柠檬茶TOP」来了”,1776,84,https://mp.weixin.qq.com/s/zPF1Iveg_-xvcefNKLHiXA,20210810_“我猜，下1杯「柠檬茶TOP」来了”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210810_“我猜，下1杯「柠檬茶TOP」来了”.md
train,2021-08-12 11:29,2021,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,学生时代的港式茶餐厅15周年了，这次请全成都人！,2499,90,https://mp.weixin.qq.com/s/6591nwrr3VICmok-aSrC5w,20210812_学生时代的港式茶餐厅15周年了，这次请全成都人！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210812_学生时代的港式茶餐厅15周年了，这次请全成都人！.md
train,2021-08-13 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,不好意思，全国400家，就这家58折,2746,107,https://mp.weixin.qq.com/s/ADzryDgIgcTTHWkzAYVV-A,20210813_不好意思，全国400家，就这家58折.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210813_不好意思，全国400家，就这家58折.md
train,2021-08-14 11:30,2021,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,又一个广东爆款来了，成都首家,2008,108,https://mp.weixin.qq.com/s/zomDFr12WZDMzCFYJ7ZVLw,20210814_又一个广东爆款来了，成都首家.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210814_又一个广东爆款来了，成都首家.md
train,2021-08-15 11:30,2021,成都美食,编辑部,编辑部,街区地图/城市记忆稿,红牌楼的烂瓦房烧肥肠，也太能打了吧！,1924,64,https://mp.weixin.qq.com/s/2UDhdASaOlI9DcSBfB9OYg,20210815_红牌楼的烂瓦房烧肥肠，也太能打了吧！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210815_红牌楼的烂瓦房烧肥肠，也太能打了吧！.md
train,2021-08-16 11:30,2021,成都美食,阿曾,阿曾,街区地图/城市记忆稿,在成都，千万不要住在鬼饮食小区,3462,172,https://mp.weixin.qq.com/s/H5lfb0hZWRs0sKEAzW-Fjg,20210816_在成都，千万不要住在鬼饮食小区.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210816_在成都，千万不要住在鬼饮食小区.md
train,2021-08-17 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,彭州，简直太太太太太好吃了！,4237,198,https://mp.weixin.qq.com/s/o0K-G1Dz9hFA6WOdal4cvg,20210817_彭州，简直太太太太太好吃了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210817_彭州，简直太太太太太好吃了！.md
train,2021-08-19 11:30,2021,成都美食,桃子,桃子,测评指南/清单稿,成都咖啡店，什么时候才能停止内卷？,3471,136,https://mp.weixin.qq.com/s/BTdtPm3-DJthlDagNCJ6xg,20210819_成都咖啡店，什么时候才能停止内卷？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210819_成都咖啡店，什么时候才能停止内卷？.md
train,2021-08-20 11:30,2021,成都美食,编辑部,编辑部,街区地图/城市记忆稿,“高温放假15天，这家酸酸鸡终于开门了！”,2246,96,https://mp.weixin.qq.com/s/5tg0w_uDalSSyX0K5lDZRw,20210820_“高温放假15天，这家酸酸鸡终于开门了！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210820_“高温放假15天，这家酸酸鸡终于开门了！”.md
train,2021-08-21 11:30,2021,成都美食,Mango,Mango,人物老店/烟火故事稿,麦当劳88金粉节，5元板烧回归，仅此一天！,1597,85,https://mp.weixin.qq.com/s/TdK_qqT2_p_eM3FaPBZ_XA,20210821_麦当劳88金粉节，5元板烧回归，仅此一天！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210821_麦当劳88金粉节，5元板烧回归，仅此一天！.md
train,2021-08-23 11:30,2021,成都美食,桃子,桃子,单品深挖/资格味道稿,这店3.8折了，建议下班就冲！,2194,108,https://mp.weixin.qq.com/s/R-3XdBIvHApAvzHT1CKQKA,20210823_这店3.8折了，建议下班就冲！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210823_这店3.8折了，建议下班就冲！.md
train,2021-08-24 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,记忆里的「西北桥」，快消失了？,2592,124,https://mp.weixin.qq.com/s/mu3fiVFhyEW9IJHU_jwMLA,20210824_记忆里的「西北桥」，快消失了？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210824_记忆里的「西北桥」，快消失了？.md
holdout,2021-08-25 11:30,2021,成都美食,桃子啊,桃子,街区地图/城市记忆稿,经常在省图看书的娃儿，多半都被这条街喂胖过！,2619,86,https://mp.weixin.qq.com/s/CIoalNXfabbsmCDdDkNM7w,20210825_经常在省图看书的娃儿，多半都被这条街喂胖过！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210825_经常在省图看书的娃儿，多半都被这条街喂胖过！.md
train,2021-08-26 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,说到面臊子，成都人还有啥子不敢放？,4259,150,https://mp.weixin.qq.com/s/iqXyzZjKK-MNrlGnszYn1Q,20210826_说到面臊子，成都人还有啥子不敢放？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210826_说到面臊子，成都人还有啥子不敢放？.md
train,2021-08-27 11:32,2021,成都美食,桃er,桃er,街区地图/城市记忆稿,『川西坝子』又来搞事情了！1元代100代金券限量抢,1945,86,https://mp.weixin.qq.com/s/NPQtLGGz_D99RLTL1D32YQ,20210827_『川西坝子』又来搞事情了！1元代100代金券限量抢.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210827_『川西坝子』又来搞事情了！1元代100代金券限量抢.md
train,2021-08-28 11:30,2021,成都美食,编辑部,编辑部,街区地图/城市记忆稿,这啥店啊！没得招牌还坐街边吃。,2007,83,https://mp.weixin.qq.com/s/j6hiCDcIcta1Z2vfj4MAXA,20210828_这啥店啊！没得招牌还坐街边吃。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210828_这啥店啊！没得招牌还坐街边吃。.md
train,2021-08-30 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,不得不说，邛崃也太好吃了吧？！,3308,128,https://mp.weixin.qq.com/s/LmU5d79qKNl_8jSlu_kcWQ,20210830_不得不说，邛崃也太好吃了吧？！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210830_不得不说，邛崃也太好吃了吧？！.md
train,2021-09-01 11:30,2021,成都美食,Mango,Mango,单品深挖/资格味道稿,抢奶茶生意的店来了，成都首家！,2733,100,https://mp.weixin.qq.com/s/86Q5IxWeXWDTIYWUDSVvtQ,20210901_抢奶茶生意的店来了，成都首家！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210901_抢奶茶生意的店来了，成都首家！.md
train,2021-09-02 16:41,2021,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,这啥店啊，成都人凌晨排队都要来吃,2609,112,https://mp.weixin.qq.com/s/HpD_DNPWW_aO-fFeg5yEhA,20210902_这啥店啊，成都人凌晨排队都要来吃.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210902_这啥店啊，成都人凌晨排队都要来吃.md
train,2021-09-04 11:30,2021,成都美食,编辑部,编辑部,街区地图/城市记忆稿,来这家小破店，会吃的都加两份笋子和手擀面！,1679,61,https://mp.weixin.qq.com/s/gg3thOYI8PiAP3eV0N2fMA,20210904_来这家小破店，会吃的都加两份笋子和手擀面！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210904_来这家小破店，会吃的都加两份笋子和手擀面！.md
train,2021-09-06 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,中和人的快乐，你想象不到！,3988,186,https://mp.weixin.qq.com/s/axMGos1wyJsamW67gJTI-Q,20210906_中和人的快乐，你想象不到！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210906_中和人的快乐，你想象不到！.md
train,2021-09-08 11:30,2021,成都美食,编辑部,编辑部,测评指南/清单稿,一直悄悄回购的「跨省外卖3」，把成都人辣哭了！,2729,75,https://mp.weixin.qq.com/s/sf-sCPDXZz7TU4RDX9Yo6Q,20210908_一直悄悄回购的「跨省外卖3」，把成都人辣哭了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210908_一直悄悄回购的「跨省外卖3」，把成都人辣哭了！.md
train,2021-09-09 11:43,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,一年没白等，这店终于4.8折了！,2512,124,https://mp.weixin.qq.com/s/Bw24LwIh7PzlguEBk4lNVQ,20210909_一年没白等，这店终于4.8折了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210909_一年没白等，这店终于4.8折了！.md
train,2021-09-10 11:30,2021,成都美食,陈月光,陈月光,街区地图/城市记忆稿,学弟学妹些，在成都上学，要小心哈！！！,5988,270,https://mp.weixin.qq.com/s/V33jl5k587LPbucR1AqxSA,20210910_学弟学妹些，在成都上学，要小心哈！！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210910_学弟学妹些，在成都上学，要小心哈！！！.md
train,2021-09-11 11:30,2021,成都美食,编辑部,编辑部,人物老店/烟火故事稿,“这店，怕不是成都肥肠界的天花板吧？！”,1710,73,https://mp.weixin.qq.com/s/FoAl-hJ8GterNt48Q7YUCQ,20210911_“这店，怕不是成都肥肠界的天花板吧？！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210911_“这店，怕不是成都肥肠界的天花板吧？！”.md
train,2021-09-13 11:30,2021,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,在这栋美食大楼上班，太幸福了吧！,3291,124,https://mp.weixin.qq.com/s/6G9bvnrgIHlAFCZEhHzTJA,20210913_在这栋美食大楼上班，太幸福了吧！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210913_在这栋美食大楼上班，太幸福了吧！.md
train,2021-09-15 11:30,2021,成都美食,Mango,Mango,单品深挖/资格味道稿,没想做爆款，但这杯「生椰」还是卖爆单了！,2764,104,https://mp.weixin.qq.com/s/d6iMttRrpEUL0PwmWMqNSQ,20210915_没想做爆款，但这杯「生椰」还是卖爆单了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210915_没想做爆款，但这杯「生椰」还是卖爆单了！.md
train,2021-09-17 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,让人心甘情愿排队的店，它真的来了！,3703,154,https://mp.weixin.qq.com/s/xsA_1Fev81YWa-EijZ-azg,20210917_让人心甘情愿排队的店，它真的来了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210917_让人心甘情愿排队的店，它真的来了！.md
train,2021-09-18 12:46,2021,成都美食,一粒糖,一粒糖,单品深挖/资格味道稿,绝味鸭脖卖「奶茶」了？！还是东南亚风味？,2226,98,https://mp.weixin.qq.com/s/ut4reSvVYz7cIpvvDcz7Ow,20210918_绝味鸭脖卖「奶茶」了？！还是东南亚风味？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210918_绝味鸭脖卖「奶茶」了？！还是东南亚风味？.md
train,2021-09-19 11:30,2021,成都美食,Mango,Mango,街区地图/城市记忆稿,这店刚来，就被要求开分店！,2629,130,https://mp.weixin.qq.com/s/i1uCrybjVt-Ilf-yInNArg,20210919_这店刚来，就被要求开分店！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210919_这店刚来，就被要求开分店！.md
train,2021-09-21 11:30,2021,成都美食,Mango,Mango,人物老店/烟火故事稿,当红餐厅被「黑」，还有人敢去吗？,3365,123,https://mp.weixin.qq.com/s/8F9z_AfcmiGoxyo14Uy8bw,20210921_当红餐厅被「黑」，还有人敢去吗？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210921_当红餐厅被「黑」，还有人敢去吗？.md
train,2021-09-22 11:31,2021,成都美食,X,X,人物老店/烟火故事稿,“连续排队一周，成都首家国潮现烤糕点店来了！”,2503,137,https://mp.weixin.qq.com/s/eBgKNZPejurHw7H0yNW1Uw,20210922_“连续排队一周，成都首家国潮现烤糕点店来了！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210922_“连续排队一周，成都首家国潮现烤糕点店来了！”.md
train,2021-09-23 12:08,2021,成都美食,Mango,Mango,单品深挖/资格味道稿,成都这家店，一直被安利，一直吃不上,3861,148,https://mp.weixin.qq.com/s/VkmzHLNiRJx4qbFbLTRaLg,20210923_成都这家店，一直被安利，一直吃不上.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20210923_成都这家店，一直被安利，一直吃不上.md
