split,weighted_score,global_percentile,year_percentile,spike_bonus,base_score,file,title,date,year,author,account,type,word_count,paragraph_count,paragraphs_per_1000,median_para_len,short_para_ratio,max_short_run,image_count,section_count,阅读,点赞,转发,喜欢,留言,url
training_top80,0.615479,0.786591,0.324324,0.0,7.662920188003251,20240722_热搜里的她，被杀死了两次.md,热搜里的她，被杀死了两次,2024-07-22,2024,槽值小妹,槽值,综合热点/观点拆解,3120,88,28.21,36.5,0.148,2,30,0,77000,597,358,178,30,https://mp.weixin.qq.com/s/JCcci-sXcExfukHI6uRb1g
training_top80,0.589166,0.769594,0.252252,0.0,7.617216264247494,20240726_月入3万的00后：已破产，洞洞鞋再见.md,月入3万的00后：已破产，洞洞鞋再见,2024-07-26,2024,槽值小妹,槽值,综合热点/观点拆解,2827,106,37.5,28.0,0.264,3,29,0,100000,193,1393,62,55,https://mp.weixin.qq.com/s/RgfJANN815wxbNReGUMe8w
training_top80,0.669852,0.838527,0.414414,0.0,7.823898467426974,20240729_奥运金牌是银做的，银牌是什么做的？.md,奥运金牌是银做的，银牌是什么做的？,2024-07-29,2024,槽值小妹,槽值,日常物件/冷知识科普,21,2,95.24,10.5,1.0,2,6,0,100000,685,705,116,14,https://mp.weixin.qq.com/s/dc91j5ODicVyDVKQSG3gJA
excluded_bottom20,0.108223,0.15203,0.009009,0.0,6.398355636896663,20240731_“莎头”决赛前，邓亚萍为什么要敲三下木棍？.md,“莎头”决赛前，邓亚萍为什么要敲三下木棍？,2024-07-31,2024,槽值小妹,槽值,日常物件/冷知识科普,23,2,86.96,11.5,1.0,2,6,0,36000,88,204,22,3,https://mp.weixin.qq.com/s/B70w46g2U5doGRGcmShfBQ
training_top80,0.846938,0.943343,0.792793,0.280388,8.202713768473961,20240731_坐一趟京沪高铁，比纽交所炒股还刺激.md,坐一趟京沪高铁，比纽交所炒股还刺激,2024-07-31,2024,槽值小妹,槽值,社会情绪/打工人生活,3143,113,35.95,29,0.221,3,32,0,100000,461,3637,160,114,https://mp.weixin.qq.com/s/jgcJaB3uT4HJ5txcckC9WQ
training_top80,0.789591,0.915958,0.657658,0.168891,8.079470303349382,20240801_别瞎评了！她经不起你们这么糟蹋.md,别瞎评了！她经不起你们这么糟蹋,2024-08-01,2024,槽值小妹,槽值,综合热点/观点拆解,2882,105,36.43,28,0.314,4,30,0,100000,918,519,373,59,https://mp.weixin.qq.com/s/A12OP1p8mODOIDmmPYLbpA
excluded_bottom20,0.117957,0.163362,0.018018,0.0,6.472031570410862,20240801_巴黎奥运的30万个避孕套，被谁用了_.md,巴黎奥运的30万个避孕套，被谁用了?,2024-08-01,2024,槽值小妹,槽值,综合热点/观点拆解,20,2,100.0,10.0,1.0,2,6,0,45000,90,282,13,3,https://mp.weixin.qq.com/s/tGNMXGK2WE5T_Swd7wwBvg
training_top80,0.559485,0.737488,0.216216,0.0,7.543313320297022,20240805_61岁的上海阿姨，是奥运会最快乐的人.md,61岁的上海阿姨，是奥运会最快乐的人,2024-08-05,2024,槽值小妹,槽值,地域文化/城市迷因,3491,126,36.09,27.0,0.262,3,23,0,58000,427,627,121,36,https://mp.weixin.qq.com/s/hUnEKaQgcyq0X02cfZsClQ
training_top80,0.675438,0.84136,0.432432,0.0,7.834343998433103,20240807_夏天比赛，游泳运动员为什么出场还要穿羽绒服_.md,夏天比赛，游泳运动员为什么出场还要穿羽绒服?,2024-08-07,2024,槽值小妹,槽值,日常物件/冷知识科普,26,2,76.92,13.0,1.0,2,9,0,99000,425,1393,105,18,https://mp.weixin.qq.com/s/S-yfz1vsvZKKd56uvVlIVA
training_top80,0.910665,0.970727,0.90991,0.491736,8.436325873876289,20240809_这次错怪徐峥了.md,这次错怪徐峥了,2024-08-09,2024,槽值小妹,槽值,娱乐影视/人物舆论,2757,95,34.46,25,0.337,7,17,0,100000,945,1571,734,102,https://mp.weixin.qq.com/s/sqf5r2TGiGS2-KPxHquqJg
training_top80,0.972737,0.992446,0.981982,0.81628,8.795058779287276,20240812_“现在是进攻山西最好的时间！”.md,“现在是进攻山西最好的时间！”,2024-08-12,2024,槽值小妹,槽值,地域文化/城市迷因,3412,131,38.39,27,0.321,3,37,0,100000,1333,7954,394,236,https://mp.weixin.qq.com/s/9ulBbuZ3JjbPicHfiDs_nw
training_top80,0.924433,0.975449,0.927928,0.560332,8.512148037420493,20240814_被AI糊弄的年轻人，挤爆小红书.md,被AI糊弄的年轻人，挤爆小红书,2024-08-14,2024,槽值小妹,槽值,社会情绪/打工人生活,3710,127,34.23,27,0.331,5,34,1,100000,1315,1935,748,36,https://mp.weixin.qq.com/s/oZ3NxNDZMhGjbKI42U30eg
training_top80,0.386675,0.524079,0.099099,0.0,7.158356898268425,20240815_月薪3万的新中产，抢1元钱的它抢疯了.md,月薪3万的新中产，抢1元钱的它抢疯了,2024-08-15,2024,槽值小妹,槽值,社会情绪/打工人生活,3012,91,30.21,33,0.099,2,21,0,62000,175,405,61,38,https://mp.weixin.qq.com/s/HEDopGBUpUs7TeopGnWYow
training_top80,0.502404,0.671388,0.162162,0.0,7.388094131273204,20240822_狂割10亿的“第一网红美食”，凉凉了.md,狂割10亿的“第一网红美食”，凉凉了,2024-08-22,2024,槽值小妹,槽值,消费品牌/商业拆解,3396,122,35.92,27.0,0.279,3,28,0,100000,188,467,45,131,https://mp.weixin.qq.com/s/fRTmgOfL1yBxqS9PX_n5GQ
training_top80,0.597876,0.774315,0.279279,0.0,7.621796902426746,20240827_国产第一网红奶茶，偷了星巴克的家.md,国产第一网红奶茶，偷了星巴克的家,2024-08-27,2024,槽值小妹,槽值,消费品牌/商业拆解,3490,119,34.1,30,0.193,2,25,0,100000,236,1008,55,116,https://mp.weixin.qq.com/s/EYgMrB025rJpe8A3gwyHXg
training_top80,0.702593,0.862134,0.495495,0.0,7.891719680244904,20240829_刷了一百遍《西游记》，这段剧情我还是不敢看.md,刷了一百遍《西游记》，这段剧情我还是不敢看,2024-08-29,2024,槽值小妹,槽值,综合热点/观点拆解,3168,134,42.3,24.0,0.366,3,53,1,86000,501,1206,126,72,https://mp.weixin.qq.com/s/mv_lJWn3A_9Gpfmrx5tmEQ
training_top80,0.681025,0.844193,0.45045,0.0,7.839751731087078,20240830_月入5万的中产爹妈：暑假再见，已破产.md,月入5万的中产爹妈：暑假再见，已破产,2024-08-30,2024,槽值小妹,槽值,社会情绪/打工人生活,3389,115,33.93,29,0.261,3,28,0,100000,210,2464,90,106,https://mp.weixin.qq.com/s/jDs8IgkJ_pbzDwc3jFjJEw
training_top80,0.792124,0.916903,0.666667,0.16959,8.080243108883453,20240902_豆瓣9.0，年度东亚家庭恐怖片出炉.md,豆瓣9.0，年度东亚家庭恐怖片出炉,2024-09-02,2024,槽值小妹,槽值,身体审美/亲密关系,4067,124,30.49,33.0,0.202,3,25,0,100000,515,1732,171,90,https://mp.weixin.qq.com/s/7i0NUJ_NAqK0PhxOw5F7ZQ
training_top80,0.409928,0.549575,0.126126,0.0,7.19556693659928,20240904_曾人人喊打，如今全网求她复出.md,曾人人喊打，如今全网求她复出,2024-09-04,2024,槽值小妹,槽值,娱乐影视/人物舆论,3815,133,34.86,31,0.233,3,36,0,100000,184,282,40,32,https://mp.weixin.qq.com/s/yHEJuEO36KaI26j0gXoL7A
holdout,0.980446,0.997167,0.990991,0.842314,8.823835331368892,20240905_被禁的3分烂片，现在成国产巅峰了.md,被禁的3分烂片，现在成国产巅峰了,2024-09-05,2024,槽值小妹,槽值,娱乐影视/人物舆论,3204,162,50.56,19.0,0.568,18,37,0,100000,2620,2954,626,188,https://mp.weixin.qq.com/s/mrE9NZYMZskTn8mljsui5w
training_top80,0.890719,0.962229,0.882883,0.405825,8.341364205357044,20240911_中国的客运站，怎么悄悄消失了.md,中国的客运站，怎么悄悄消失了,2024-09-11,2024,槽值小妹,槽值,综合热点/观点拆解,3178,112,35.24,28.0,0.196,2,26,0,100000,727,2503,269,178,https://mp.weixin.qq.com/s/bkNCEBeiBiIsbZA5bVbzRg
excluded_bottom20,0.077337,0.110482,0.0,0.0,6.003457822687399,20240914_国企裸辞后她北漂5年，把自己重养一遍.md,国企裸辞后她北漂5年，把自己重养一遍,2024-09-14,2024,槽值,槽值,身体审美/亲密关系,1890,51,26.98,35,0.294,3,22,38,13000,68,156,21,21,https://mp.weixin.qq.com/s/FtSdpAyKhq5QloKqd0TQDA
training_top80,0.886625,0.961284,0.873874,0.389509,8.323329879679564,20240914_生而不养的最大恐怖，终于有国产片敢拍.md,生而不养的最大恐怖，终于有国产片敢拍,2024-09-14,2024,槽值小妹,槽值,身体审美/亲密关系,2643,97,36.7,24,0.381,4,17,0,100000,808,1264,601,101,https://mp.weixin.qq.com/s/Q7ISPHND0j88Xc4GZbPhiw
training_top80,0.591629,0.770538,0.261261,0.0,7.617282841074943,20240920_月薪1万，已经啃不起鸭脖了.md,月薪1万，已经啃不起鸭脖了,2024-09-20,2024,槽值小妹,槽值,社会情绪/打工人生活,3765,141,37.45,27,0.277,4,31,0,100000,192,1220,56,131,https://mp.weixin.qq.com/s/-peqHKSq0eOo5p_9vG547Q
training_top80,0.849844,0.944287,0.801802,0.28483,8.207623732207637,20240924_全国最生猛的豪宅，新疆占一半.md,全国最生猛的豪宅，新疆占一半,2024-09-24,2024,槽值小妹,槽值,地域文化/城市迷因,3151,124,39.35,26.0,0.234,3,40,0,100000,657,2170,169,144,https://mp.weixin.qq.com/s/HCrlJiVtHFb5XOJoHxIJXw
training_top80,0.582737,0.762984,0.243243,0.0,7.591911754203826,20240926_收割中产450亿，又盯上县城贵妇了.md,收割中产450亿，又盯上县城贵妇了,2024-09-26,2024,槽值小妹,槽值,社会情绪/打工人生活,3349,113,33.74,31,0.212,2,28,0,100000,199,1359,62,31,https://mp.weixin.qq.com/s/wcFWuDZLEGynntUX-Km-Tw
training_top80,0.630138,0.799811,0.351351,0.0,7.706410808994856,20241004_飞机界蜜雪冰城：年赚20亿，我不装了.md,飞机界蜜雪冰城：年赚20亿，我不装了,2024-10-04,2024,槽值小妹,槽值,地域文化/城市迷因,3245,149,45.92,22,0.423,4,50,0,81000,343,1488,84,25,https://mp.weixin.qq.com/s/LisSOqGPIl67noDjnP_kwg
training_top80,0.817663,0.928234,0.72973,0.219534,8.135449095194884,20241006_多少韩国大孝子，在张家界报复性尽孝.md,多少韩国大孝子，在张家界报复性尽孝,2024-10-06,2024,槽值小妹,槽值,地域文化/城市迷因,3062,115,37.56,27,0.243,5,39,0,100000,531,3431,162,17,https://mp.weixin.qq.com/s/p3eoh6VpWWe7yuUxOLmTsw
training_top80,0.60857,0.78187,0.306306,0.0,7.643935209834233,20241011_她悄悄凉掉，《甄嬛传》也救不了.md,她悄悄凉掉，《甄嬛传》也救不了,2024-10-11,2024,槽值小妹,槽值,综合热点/观点拆解,3657,149,40.74,24,0.383,4,46,0,100000,363,465,95,92,https://mp.weixin.qq.com/s/2rhwaDUpsSAVPi7K3Yg3_w
excluded_bottom20,0.181712,0.249292,0.036036,0.0,6.726566769457282,20241014_说杭州美食荒漠，河南人第一个不服.md,说杭州美食荒漠，河南人第一个不服,2024-10-14,2024,槽值小妹,槽值,地域文化/城市迷因,3091,118,38.18,25.0,0.364,3,28,0,21000,109,832,27,86,https://mp.weixin.qq.com/s/h8iMqnYnIBQHYCgqnKzHHw
training_top80,0.603463,0.777148,0.297297,0.0,7.630783850323385,20241017_中国女孩，亲手杀死“性感”.md,中国女孩，亲手杀死“性感”,2024-10-17,2024,槽值小妹,槽值,身体审美/亲密关系,3576,126,35.23,28.5,0.278,2,32,0,99000,402,444,91,62,https://mp.weixin.qq.com/s/3zbEI-lOfCVRNNQelrtVZw
training_top80,0.619924,0.790368,0.333333,0.0,7.6773012570651495,20241022_杀疯了的摇粒绒，统一全国人审美.md,杀疯了的摇粒绒，统一全国人审美,2024-10-22,2024,槽值小妹,槽值,消费品牌/商业拆解,1937,72,37.17,25.0,0.389,4,23,0,100000,250,1268,56,100,https://mp.weixin.qq.com/s/QhfFBG6dQJkN5S9EUh9EQA
training_top80,0.98713,0.998111,1.0,0.884525,8.870492735190663,20241029_第一批穿鸟通勤的打工人，已没有软肋了.md,第一批穿鸟通勤的打工人，已没有软肋了,2024-10-29,2024,槽值小妹,槽值,消费品牌/商业拆解,2903,105,36.17,29,0.238,3,30,0,100000,1323,13000,290,389,https://mp.weixin.qq.com/s/s94jPury-nn4NIJd7IhG4Q
training_top80,0.802213,0.921624,0.693694,0.183376,8.095481872233837,20241031_新疆人打个广告，把全国都笑出内伤.md,新疆人打个广告，把全国都笑出内伤,2024-10-31,2024,槽值小妹,槽值,地域文化/城市迷因,3480,131,37.64,28,0.328,4,41,0,89000,450,2966,149,95,https://mp.weixin.qq.com/s/R0TWHvoRxlVQAsyhBOpJ2A
training_top80,0.93958,0.98017,0.945946,0.642718,8.603212715374545,20241105_全体广东人的噩梦，被网暴了20年.md,全体广东人的噩梦，被网暴了20年,2024-11-05,2024,槽值小妹,槽值,地域文化/城市迷因,3144,107,34.03,30,0.168,3,27,0,100000,1241,3951,312,240,https://mp.weixin.qq.com/s/Mhmkbrzyle2rGbgBFTkq7A
training_top80,0.314989,0.426818,0.081081,0.0,7.030458032073282,20241107_她这一爆火，网友哭得更凶了.md,她这一爆火，网友哭得更凶了,2024-11-07,2024,槽值小妹,槽值,综合热点/观点拆解,3219,133,41.32,24,0.421,4,41,0,53000,165,510,37,20,https://mp.weixin.qq.com/s/fknGp-jJUlJf3-wxcM2hhA
training_top80,0.545306,0.72238,0.198198,0.0,7.5058519701690525,20241108_这绝对是国产剧最癫的一集.md,这绝对是国产剧最癫的一集,2024-11-08,2024,槽值小妹,槽值,娱乐影视/人物舆论,3327,152,45.69,20.0,0.533,11,30,0,100000,179,1331,37,47,https://mp.weixin.qq.com/s/D-0ISNvPNTsxmX-U6zzcWA
training_top80,0.805189,0.922568,0.702703,0.188508,8.10115444450741,20241112_贾冰给了黄磊最致命的一击.md,贾冰给了黄磊最致命的一击,2024-11-12,2024,槽值小妹,槽值,娱乐影视/人物舆论,3261,124,38.03,27.5,0.234,3,51,0,100000,633,1774,138,84,https://mp.weixin.qq.com/s/m4ZShDPf-MJYUTigAVhNyQ
training_top80,0.8732,0.954674,0.846847,0.355592,8.285840280106536,20241114_没人玩得过李子柒.md,没人玩得过李子柒,2024-11-14,2024,槽值小妹,槽值,综合热点/观点拆解,3004,95,31.62,30,0.263,4,26,0,100000,999,2197,266,20,https://mp.weixin.qq.com/s/Om57GT8yWIV589Y3EX23KQ
training_top80,0.633262,0.8017,0.36036,0.0,7.7106319461194825,20241120_闫妮一上热搜，陕西人就想笑.md,闫妮一上热搜，陕西人就想笑,2024-11-20,2024,槽值小妹,槽值,地域文化/城市迷因,3683,133,36.11,28,0.188,2,40,0,77000,389,905,127,45,https://mp.weixin.qq.com/s/lp0XlkmnlvAUf48V2ZkG8w
training_top80,0.69256,0.855524,0.468468,0.0,7.868557115235418,20241121_董宇辉一句话，得罪了半个内蒙.md,董宇辉一句话，得罪了半个内蒙,2024-11-21,2024,槽值小妹,槽值,综合热点/观点拆解,3447,117,33.94,30,0.162,3,36,0,94000,375,1440,97,111,https://mp.weixin.qq.com/s/obyUiaxRgR95EfSYnsuwWQ
training_top80,0.758282,0.898961,0.585586,0.118923,8.02423936239584,20241122_中华三千年的故事，都在一杯养生酒里.md,中华三千年的故事，都在一杯养生酒里,2024-11-22,2024,槽值小妹,槽值,综合热点/观点拆解,2492,83,33.31,29,0.313,3,23,0,100000,445,1111,408,26,https://mp.weixin.qq.com/s/cBQHBtaN0ux9dLUb27dvTw
training_top80,0.705814,0.864023,0.504505,0.000966,7.893856200429826,20241126_全国最低调的碳水大省，吃过一顿天塌了.md,全国最低调的碳水大省，吃过一顿天塌了,2024-11-26,2024,槽值小妹,槽值,综合热点/观点拆解,2465,129,52.33,17,0.597,14,31,0,100000,348,1738,80,145,https://mp.weixin.qq.com/s/PonSnbANewN7IzC2dce7eQ
training_top80,0.838451,0.94051,0.774775,0.251385,8.170655615072127,20241129_火锅界的萨莉亚，悄悄亏麻了.md,火锅界的萨莉亚，悄悄亏麻了,2024-11-29,2024,槽值小妹,槽值,消费品牌/商业拆解,3764,132,35.07,30.0,0.227,4,33,0,100000,439,4009,102,199,https://mp.weixin.qq.com/s/3o6VOZtIksOQiddlYOysag
training_top80,0.767255,0.902738,0.612613,0.128162,8.034450820560394,20241203_第一批翻新旧羽绒服的人，暴揍加拿大鹅.md,第一批翻新旧羽绒服的人，暴揍加拿大鹅,2024-12-03,2024,槽值小妹,槽值,日常物件/冷知识科普,3481,114,32.75,30.5,0.132,2,28,0,100000,447,1855,128,132,https://mp.weixin.qq.com/s/fCm3PIO6BEIKSQKpe8NMfQ
training_top80,0.302131,0.413598,0.063063,0.0,7.014918644637384,20241204_琼瑶去世：不要为我悲哀，为我笑吧.md,琼瑶去世：不要为我悲哀，为我笑吧,2024-12-04,2024,槽值小妹,槽值,公共教育/事件纪念,3728,124,33.26,29.0,0.25,3,31,0,24000,240,668,75,25,https://mp.weixin.qq.com/s/7ytJROaAI7ADRYYQ1Q1qMw
training_top80,0.710866,0.8678,0.513514,0.007036,7.9005652626897005,20241210_对不起，湖南人在全国大学都没有对手了.md,对不起，湖南人在全国大学都没有对手了,2024-12-10,2024,槽值小妹,槽值,地域文化/城市迷因,3334,123,36.89,28,0.252,2,28,0,100000,394,1561,127,34,https://mp.weixin.qq.com/s/rukhiNAaHm0aqqkSQHDCSA
training_top80,0.622387,0.791313,0.342342,0.0,7.68295261887124,20241219_东北有多狠，热搜没一个说对.md,东北有多狠，热搜没一个说对,2024-12-19,2024,槽值小妹,槽值,地域文化/城市迷因,3408,112,32.86,30.0,0.214,3,36,0,84000,338,901,103,54,https://mp.weixin.qq.com/s/hCU-P5HNusKqYCtwD1hvJQ
training_top80,0.287109,0.394712,0.054054,0.0,6.978263590767761,20241225_失业的30岁女性：降薪1万，去卖彩票了.md,失业的30岁女性：降薪1万，去卖彩票了,2024-12-25,2024,槽值小妹,槽值,身体审美/亲密关系,3585,89,24.83,41,0.18,2,17,0,43000,156,713,36,11,https://mp.weixin.qq.com/s/7K0Bk0GcYTWltO5iXzLIhQ
training_top80,0.944542,0.989613,0.962617,0.592892,8.75872500109974,20250103_“建议周三设为永久节假日”.md,“建议周三设为永久节假日”,2025-01-03,2025,槽值小妹,槽值,社会情绪/打工人生活,2723,108,39.66,22.5,0.398,5,21,0,100000,1767,5414,508,60,https://mp.weixin.qq.com/s/_hTRbG7ePCGaKZdUERHdhg
training_top80,0.44358,0.588291,0.158879,0.0,7.274398183319194,20250107_东北没有澡堂，请尊称它“皇宫”.md,东北没有澡堂，请尊称它“皇宫”,2025-01-07,2025,槽值小妹,槽值,地域文化/城市迷因,3221,111,34.46,30,0.252,4,34,0,29000,185,2798,54,38,https://mp.weixin.qq.com/s/TWk1E1YnVV_jqwY-JpD17g
training_top80,0.452605,0.595845,0.17757,0.0,7.2806096140606265,20250113_“最土西餐厅”萨莉亚，人均30，年入百亿.md,“最土西餐厅”萨莉亚，人均30，年入百亿,2025-01-13,2025,槽值小妹,槽值,消费品牌/商业拆解,3031,117,38.6,24,0.291,3,26,0,59000,164,1287,40,29,https://mp.weixin.qq.com/s/3x_4faejfTH40GZPKkn8tg
training_top80,0.902806,0.974504,0.897196,0.412145,8.480593572258899,20250115_第一批囤“木乃伊饭”的人，已经吃疯了.md,第一批囤“木乃伊饭”的人，已经吃疯了,2025-01-15,2025,槽值小妹,槽值,综合热点/观点拆解,3260,128,39.26,25.5,0.305,3,34,0,100000,944,4508,251,91,https://mp.weixin.qq.com/s/hgSQyaG-LCd-U7Bol9_fPA
training_top80,0.264492,0.364495,0.046729,0.0,6.9399504795387275,20250117_最近的年轻人，流行去奶茶店“啃草皮”.md,最近的年轻人，流行去奶茶店“啃草皮”,2025-01-17,2025,槽值小妹,槽值,消费品牌/商业拆解,3124,110,35.21,26.0,0.291,4,27,0,48000,127,638,30,18,https://mp.weixin.qq.com/s/lk68Q35MIIOMcDsT_U944w
training_top80,0.715835,0.865911,0.53271,0.031549,7.894938630933781,20250122_中国最不好惹的省，怎么成甜妹了？！.md,中国最不好惹的省，怎么成甜妹了？！,2025-01-22,2025,槽值小妹,槽值,综合热点/观点拆解,3548,138,38.9,25.0,0.254,3,38,0,95000,437,1095,110,168,https://mp.weixin.qq.com/s/sgMEFemhkvAG7-JNrwLjRQ
training_top80,0.562834,0.718602,0.299065,0.0,7.5005973256518965,20250123_中国最富贵的城，欠南方人一个解释.md,中国最富贵的城，欠南方人一个解释,2025-01-23,2025,槽值小妹,槽值,地域文化/城市迷因,3751,150,39.99,26.0,0.28,3,40,0,43000,274,1866,73,66,https://mp.weixin.qq.com/s/LB3ErejY1lAX0Iq1jxFB4A
training_top80,0.698026,0.849858,0.514019,0.003218,7.851343757472435,20250201_中国最禁欲的省，走不出一个霸总.md,中国最禁欲的省，走不出一个霸总,2025-02-01,2025,槽值小妹,槽值,综合热点/观点拆解,2741,125,45.6,22,0.464,4,35,0,100000,446,1064,110,49,https://mp.weixin.qq.com/s/beRiPvWpQpneQKK2HaMq6g
training_top80,0.791632,0.913126,0.691589,0.141261,8.063762134198624,20250204_最没存在感的省，悄悄统治江浙沪.md,最没存在感的省，悄悄统治江浙沪,2025-02-04,2025,槽值小妹,槽值,地域文化/城市迷因,3103,127,40.93,25,0.323,3,38,0,100000,449,2538,142,48,https://mp.weixin.qq.com/s/m2BUT91uvzcCWrMdyEXlng
training_top80,0.734917,0.876298,0.579439,0.056202,7.932874081236135,20250207_全体广东人的噩梦，快要吃吐了.md,全体广东人的噩梦，快要吃吐了,2025-02-07,2025,槽值小妹,槽值,地域文化/城市迷因,2961,121,40.86,27,0.273,3,36,0,100000,360,1634,91,234,https://mp.weixin.qq.com/s/CHubYp6aePEnXqW_BmvMvg
training_top80,0.863752,0.956563,0.82243,0.296717,8.302975602583437,20250208_为啥魔童叫哪吒，不随金吒木吒叫“水吒”？.md,为啥魔童叫哪吒，不随金吒木吒叫“水吒”？,2025-02-08,2025,槽值小妹,槽值,娱乐影视/人物舆论,2758,87,31.54,29,0.322,4,15,0,100000,853,2116,234,110,https://mp.weixin.qq.com/s/2Eca0brBQLDxh6MO-DcKrg
training_top80,0.762024,0.893296,0.635514,0.096136,7.9943239862467115,20250212_排队3小时，云贵菜正在血洗北上广CBD.md,排队3小时，云贵菜正在血洗北上广CBD,2025-02-12,2025,槽值小妹,槽值,地域文化/城市迷因,2764,94,34.01,31.0,0.277,3,26,0,100000,240,4829,95,69,https://mp.weixin.qq.com/s/cb7g2_gVfjPtuIWDol0KzA
training_top80,0.82057,0.932956,0.738318,0.19837,8.151641350946218,20250214_全国唯一能让山东认输的籍贯，杀疯了.md,全国唯一能让山东认输的籍贯，杀疯了,2025-02-14,2025,槽值小妹,槽值,地域文化/城市迷因,3382,124,36.66,27.0,0.234,3,35,0,100000,480,2469,164,147,https://mp.weixin.qq.com/s/Dsvb_KP6e1AM90gvGpkbvg
training_top80,0.730514,0.873466,0.570093,0.050696,7.924402512793434,20250218_第一“黄金刺客”，赚了中产30亿.md,第一“黄金刺客”，赚了中产30亿,2025-02-18,2025,槽值小妹,槽值,社会情绪/打工人生活,3544,130,36.68,28.0,0.208,3,31,0,100000,259,3429,94,47,https://mp.weixin.qq.com/s/B1m9IL6T2MCwmF02Frx51w
training_top80,0.798096,0.917847,0.700935,0.154165,8.083618309596245,20250220_去一趟“咖啡界沙县”，山东人天塌了.md,去一趟“咖啡界沙县”，山东人天塌了,2025-02-20,2025,槽值小妹,槽值,地域文化/城市迷因,3368,127,37.71,26,0.307,2,25,0,100000,355,3974,98,117,https://mp.weixin.qq.com/s/bl5EGtHa6qGLuH4KVNvd5A
training_top80,0.455797,0.597734,0.186916,0.0,7.281667153918446,20250224_被嫌弃的“付费刑具”，又赚了1个亿.md,被嫌弃的“付费刑具”，又赚了1个亿,2025-02-24,2025,槽值小妹,槽值,娱乐影视/人物舆论,3753,135,35.97,28,0.274,4,32,0,100000,145,540,31,94,https://mp.weixin.qq.com/s/S5I621LiC68Ch58o1_ZnCQ
training_top80,0.68747,0.843248,0.485981,0.0,7.83967323239941,20250226_中国挨骂率最高的专业，AI看了都闹心.md,中国挨骂率最高的专业，AI看了都闹心,2025-02-26,2025,槽值小妹,槽值,综合热点/观点拆解,3254,137,42.1,25,0.372,3,38,0,100000,292,1779,79,111,https://mp.weixin.qq.com/s/F6Ew1lc6z_nWx5FsVIZbsw
training_top80,0.753544,0.886686,0.626168,0.076302,7.963804142170229,20250228_被骂“少儿不宜”20年，他官宣退圈了.md,被骂“少儿不宜”20年，他官宣退圈了,2025-02-28,2025,槽值小妹,槽值,综合热点/观点拆解,3166,100,31.59,30.0,0.25,4,31,0,77000,715,883,269,40,https://mp.weixin.qq.com/s/ZC1akEdFY2X4GyJ3wPWcxg
training_top80,0.908605,0.976393,0.906542,0.438215,8.52071054519913,20250304_“山东人的萨莉亚”，偷了麦当劳的家.md,“山东人的萨莉亚”，偷了麦当劳的家,2025-03-04,2025,槽值小妹,槽值,地域文化/城市迷因,3322,133,40.04,26,0.308,3,39,0,100000,900,5702,224,142,https://mp.weixin.qq.com/s/Pozv9cMwXNcmv9YojP3Ssw
training_top80,0.894251,0.971671,0.878505,0.383806,8.436986351120002,20250311_第一批AI算命受害者，已经破产了.md,第一批AI算命受害者，已经破产了,2025-03-11,2025,槽值小妹,槽值,社会情绪/打工人生活,3130,115,36.74,28,0.252,3,33,0,100000,789,5268,267,41,https://mp.weixin.qq.com/s/dA1lyqN-QhGQ8gf1pKKiKA
training_top80,0.537944,0.688385,0.280374,0.0,7.426219632908882,20250314_三块五一杯的奶茶，偷了蜜雪冰城的家.md,三块五一杯的奶茶，偷了蜜雪冰城的家,2025-03-14,2025,槽值小妹,槽值,消费品牌/商业拆解,3653,133,36.41,28,0.241,4,36,0,88000,274,503,46,73,https://mp.weixin.qq.com/s/NSUxAyFX0g2mLbmyk5lU7A
training_top80,0.644982,0.809254,0.392523,0.0,7.730546395798154,20250318_“国民顶流”塌房，悬着的心终于死了.md,“国民顶流”塌房，悬着的心终于死了,2025-03-18,2025,槽值小妹,槽值,消费品牌/商业拆解,3353,119,35.49,29,0.252,2,27,0,100000,407,452,148,88,https://mp.weixin.qq.com/s/azAN7sazNGxAmuSLkdKjKQ
training_top80,0.642453,0.80831,0.383178,0.0,7.7300412763473325,20250321_全国最好惹的省，上个网天塌了.md,全国最好惹的省，上个网天塌了,2025-03-21,2025,槽值小妹,槽值,综合热点/观点拆解,2902,120,41.35,26.0,0.375,6,32,0,100000,280,1437,69,53,https://mp.weixin.qq.com/s/qXuYfWZqz0ODVXdc_MEByQ
training_top80,0.956139,0.995279,0.981308,0.63182,8.818627395719126,20250326_全国最羞耻的景点，千万别传出东北！.md,全国最羞耻的景点，千万别传出东北！,2025-03-26,2025,槽值小妹,槽值,地域文化/城市迷因,3731,148,39.67,25.0,0.345,4,41,0,100000,1259,6955,597,248,https://mp.weixin.qq.com/s/orkEaIykri1eqZvakgd9ow
training_top80,0.884764,0.96695,0.859813,0.359363,8.39937462495034,20250328_承认吧，山东就是全国最“人菜瘾大”的省！.md,承认吧，山东就是全国最“人菜瘾大”的省！,2025-03-28,2025,槽值小妹,槽值,地域文化/城市迷因,3687,160,43.4,24.5,0.375,4,49,0,100000,727,3516,278,132,https://mp.weixin.qq.com/s/9Bu3jCrYheln8q3DQ46Wow
